country_name,country_code,region,year,suicides_no,population,suicide_rate_per_100k
Sweden,SW,Europe,1996,1253,689525.0,14.853333333333333
Sweden,SW,Europe,1997,1201,692608.3333333334,13.9325
Sweden,SW,Europe,1998,1231,695525.0,14.65
Sweden,SW,Europe,1999,1220,698167.75,14.386666666666665
Sweden,SW,Europe,2000,1131,700750.6666666666,13.541666666666666
Sweden,SW,Europe,2001,1197,703276.4166666666,13.957500000000001
Sweden,SW,Europe,2002,1180,705485.6666666666,13.559166666666668
Sweden,SW,Europe,2003,1112,707544.9166666666,12.784166666666666
Sweden,SW,Europe,2004,1155,709526.1666666666,13.1175
Sweden,SW,Europe,2005,1219,711552.0,13.718333333333334
Sweden,SW,Europe,2006,1197,714670.3333333334,13.396666666666667
Sweden,SW,Europe,2007,1126,719096.5833333334,12.282499999999999
Sweden,SW,Europe,2008,1170,724042.0,12.973333333333334
Sweden,SW,Europe,2009,1242,729660.1666666666,13.366666666666667
Sweden,SW,Europe,2010,1141,735260.4166666666,12.211666666666666
Sweden,SW,Europe,2011,1112,740387.0,11.814166666666667
Sweden,SW,Europe,2012,1154,745742.4166666666,12.3425
Sweden,SW,Europe,2013,1230,752006.75,13.183333333333335
Sweden,SW,Europe,2014,1148,759543.6666666666,12.420833333333334
Sweden,SW,Europe,2015,1182,759543.6666666666,12.441666666666668
Sweden,SW,Europe,2016,1130,812585.2,13.884
Thailand,TH,Asia,1985,2982,3858620.25,6.878333333333333
Thailand,TH,Asia,1986,2798,3944288.75,5.9925
Thailand,TH,Asia,1987,3035,4031367.5,6.818333333333334
Thailand,TH,Asia,1990,3753,4269055.666666667,7.993333333333333
Thailand,TH,Asia,1991,3559,4328974.416666667,7.204999999999999
Thailand,TH,Asia,1992,3550,4380870.0,6.925
Thailand,TH,Asia,1994,2307,4390916.666666667,4.689166666666667
Thailand,TH,Asia,1995,4245,4530504.75,7.793333333333334
Thailand,TH,Asia,1996,4443,4589225.25,7.754166666666666
Thailand,TH,Asia,1997,4150,4654924.0,7.197500000000001
Thailand,TH,Asia,1998,4963,4724315.25,8.296666666666667
Thailand,TH,Asia,1999,5276,4792321.666666667,9.085833333333333
Thailand,TH,Asia,2000,5182,4855177.916666667,8.841666666666667
Thailand,TH,Asia,2002,4902,4855282.416666667,8.593333333333334
Thailand,TH,Asia,2003,4484,5013245.916666667,7.596666666666667
Thailand,TH,Asia,2004,4296,5057197.75,7.171666666666667
Thailand,TH,Asia,2005,3937,5098555.416666667,6.4991666666666665
Thailand,TH,Asia,2006,3608,5136376.0,5.753333333333334
Thailand,TH,Asia,2007,3754,4911801.75,6.595
Thailand,TH,Asia,2008,3778,4934731.083333333,6.515000000000001
Thailand,TH,Asia,2009,3787,4956976.5,6.546666666666667
Thailand,TH,Asia,2010,3761,4980813.666666667,6.708333333333333
Thailand,TH,Asia,2011,3873,5021819.333333333,6.465833333333333
Thailand,TH,Asia,2012,3985,5031854.583333333,6.724166666666666
Thailand,TH,Asia,2013,3961,5063873.916666667,6.63
Thailand,TH,Asia,2014,3952,5094993.25,6.413333333333334
Thailand,TH,Asia,2015,4205,5105106.333333333,6.7625
Thailand,TH,Asia,2016,4117,5344200.1,7.731999999999999
Trinidad and Tobago,TR,Americas,1985,29,84000.0,2.5141666666666667
Trinidad and Tobago,TR,Americas,1986,104,88466.66666666667,10.260833333333332
Trinidad and Tobago,TR,Americas,1987,119,89858.33333333333,12.961666666666666
Trinidad and Tobago,TR,Americas,1988,164,91300.0,19.0625
Trinidad and Tobago,TR,Americas,1989,173,89166.66666666667,16.513333333333332
Trinidad and Tobago,TR,Americas,1990,170,90708.33333333333,15.531666666666666
Trinidad and Tobago,TR,Americas,1991,148,91833.33333333333,12.795
Trinidad and Tobago,TR,Americas,1992,163,94383.33333333333,16.199166666666667
Trinidad and Tobago,TR,Americas,1993,174,95691.66666666667,13.460833333333333
Trinidad and Tobago,TR,Americas,1994,148,96908.33333333333,13.283333333333333
Trinidad and Tobago,TR,Americas,1995,184,95764.41666666667,20.24416666666667
Trinidad and Tobago,TR,Americas,1996,146,96348.75,16.363333333333333
Trinidad and Tobago,TR,Americas,1997,160,96855.58333333333,15.7825
Trinidad and Tobago,TR,Americas,1998,171,97327.0,16.336666666666666
Trinidad and Tobago,TR,Americas,1999,139,97773.0,12.11
Trinidad and Tobago,TR,Americas,2000,166,98196.91666666667,16.526666666666667
Trinidad and Tobago,TR,Americas,2001,179,98612.83333333333,17.110833333333336
Trinidad and Tobago,TR,Americas,2002,156,99066.66666666667,13.250833333333333
Trinidad and Tobago,TR,Americas,2003,144,99538.16666666667,13.1875
Trinidad and Tobago,TR,Americas,2004,168,100009.66666666667,15.69
Trinidad and Tobago,TR,Americas,2005,136,100455.91666666667,12.011666666666668
Trinidad and Tobago,TR,Americas,2006,141,100775.08333333333,11.1575
Trinidad and Tobago,TR,Americas,2007,131,101165.66666666667,11.965000000000002
Trinidad and Tobago,TR,Americas,2008,199,101611.33333333333,14.854166666666666
Trinidad and Tobago,TR,Americas,2009,128,102091.41666666667,10.02
Trinidad and Tobago,TR,Americas,2010,160,102583.5,12.541666666666666
Trinidad and Tobago,TR,Americas,2011,139,103098.83333333333,11.5575
Turkey,TU,Europe,2009,1050,5496868.25,1.7741666666666667
Turkey,TU,Europe,2010,1524,5581260.916666667,2.6408333333333336
Turkey,TU,Europe,2011,1148,5669529.75,1.9225
Turkey,TU,Europe,2012,1450,5748036.583333333,2.3666666666666667
Turkey,TU,Europe,2013,1810,5823362.666666667,2.9516666666666667
Turkey,TU,Europe,2014,1617,5910951.666666667,2.5691666666666664
Turkey,TU,Europe,2015,1532,5990038.666666667,2.3725
Ukraine,UK,Europe,1987,10050,3947850.0,24.503333333333334
Ukraine,UK,Europe,1988,9751,3962491.6666666665,23.89333333333333
Ukraine,UK,Europe,1989,10887,3980141.6666666665,26.36
Ukraine,UK,Europe,1990,10645,3997633.3333333335,24.724999999999998
Ukraine,UK,Europe,1991,10700,4016716.6666666665,24.825833333333335
Ukraine,UK,Europe,1992,11666,4040608.3333333335,26.874166666666667
Ukraine,UK,Europe,1993,12469,4056708.3333333335,29.3425
Ukraine,UK,Europe,1994,13826,4051583.3333333335,32.024166666666666
Ukraine,UK,Europe,1995,14541,4034608.3333333335,33.05583333333333
Ukraine,UK,Europe,1996,15160,4014541.6666666665,33.61833333333333
Ukraine,UK,Europe,1997,14903,3993583.3333333335,32.972500000000004
Ukraine,UK,Europe,1998,14789,3972950.0,32.512499999999996
Ukraine,UK,Europe,1999,14363,3951283.3333333335,31.338333333333335
Ukraine,UK,Europe,2000,14467,3927116.6666666665,31.4325
Ukraine,UK,Europe,2001,13131,3900497.4166666665,29.011666666666667
Ukraine,UK,Europe,2002,12536,3838334.75,28.670833333333334
Ukraine,UK,Europe,2003,12313,3808115.25,28.089166666666667
Ukraine,UK,Europe,2004,11256,3776902.1666666665,25.587500000000002
Ukraine,UK,Europe,2005,10621,3744939.1666666665,24.765
Ukraine,UK,Europe,2006,10013,3713336.1666666665,23.56583333333333
Ukraine,UK,Europe,2007,10032,3683222.6666666665,23.426666666666666
Ukraine,UK,Europe,2008,9454,3654676.9166666665,22.875
Ukraine,UK,Europe,2009,9715,3629828.6666666665,23.271666666666665
Ukraine,UK,Europe,2010,9089,3608067.4166666665,21.9225
Ukraine,UK,Europe,2011,8973,3589565.9166666665,22.0
Ukraine,UK,Europe,2012,9058,3576327.9166666665,22.372500000000002
Ukraine,UK,Europe,2014,7968,3372013.75,20.875
Ukraine,UK,Europe,2015,7574,3362120.5,20.393333333333334
United Arab Emirates,UN,Asia,2005,96,356702.75,1.3375000000000001
United Arab Emirates,UN,Asia,2006,90,410323.25,1.3791666666666667
United Arab Emirates,UN,Asia,2007,101,474615.75,1.3325
United Arab Emirates,UN,Asia,2008,100,542529.8333333334,0.9883333333333333
United Arab Emirates,UN,Asia,2009,124,604373.3333333334,0.9775
United Arab Emirates,UN,Asia,2010,111,653311.3333333334,1.8925
Uruguay,UR,Americas,1985,287,228116.66666666666,14.884166666666667
Uruguay,UR,Americas,1986,262,229800.0,14.3725
Uruguay,UR,Americas,1987,258,231575.0,13.7025
Uruguay,UR,Americas,1988,268,233300.0,13.705
Uruguay,UR,Americas,1989,344,235058.33333333334,16.371666666666666
Uruguay,UR,Americas,1990,315,236166.66666666666,15.055833333333334
Uruguay,UR,Americas,1993,418,241352.33333333334,18.584999999999997
Uruguay,UR,Americas,1994,406,243358.0,17.833333333333332
Uruguay,UR,Americas,1995,427,245318.0,19.828333333333333
Uruguay,UR,Americas,1996,393,247273.16666666666,15.660833333333334
Uruguay,UR,Americas,1997,456,249305.16666666666,19.4925
Uruguay,UR,Americas,1998,521,251240.58333333334,22.006666666666664
Uruguay,UR,Americas,1999,450,252902.75,20.301666666666666
Uruguay,UR,Americas,2000,555,254180.75,22.855833333333333
Uruguay,UR,Americas,2001,499,255085.33333333334,19.676666666666666
Uruguay,UR,Americas,2002,675,255438.08333333334,27.640833333333333
Uruguay,UR,Americas,2003,535,255481.0,21.604166666666668
Uruguay,UR,Americas,2004,520,255540.75,21.540833333333335
Uruguay,UR,Americas,2005,498,255848.16666666666,20.109166666666667
Uruguay,UR,Americas,2006,528,256453.75,20.675833333333333
Uruguay,UR,Americas,2007,576,257329.75,22.1925
Uruguay,UR,Americas,2008,523,258399.25,19.544166666666666
Uruguay,UR,Americas,2009,511,259525.5,19.8125
Uruguay,UR,Americas,2010,547,260608.83333333334,21.4525
Uruguay,UR,Americas,2012,599,262661.5833333333,22.02916666666667
Uruguay,UR,Americas,2013,546,263722.5,20.7575
Uruguay,UR,Americas,2014,591,264803.75,20.72
Uruguay,UR,Americas,2015,630,265899.5833333333,22.501666666666665
Uzbekistan,UZ,Asia,1990,1459,1430475.0,10.78
Uzbekistan,UZ,Asia,1991,1393,1445650.0,10.348333333333334
Uzbekistan,UZ,Asia,1992,1344,1521416.6666666667,9.274166666666668
Uzbekistan,UZ,Asia,1993,1355,1542441.6666666667,9.313333333333333
Uzbekistan,UZ,Asia,1994,1419,1595391.6666666667,9.237499999999999
Uzbekistan,UZ,Asia,1995,1485,1633250.0,9.275
Uzbekistan,UZ,Asia,1996,1699,1654541.6666666667,10.421666666666667
Uzbekistan,UZ,Asia,1997,1554,1697025.0,9.215
Uzbekistan,UZ,Asia,1998,1620,1738433.3333333333,9.025
Uzbekistan,UZ,Asia,1999,1795,1777493.0,9.444166666666666
Uzbekistan,UZ,Asia,2000,1919,1815755.5833333333,10.025833333333333
Uzbekistan,UZ,Asia,2001,1914,1852627.25,9.66
Uzbekistan,UZ,Asia,2002,1576,1886021.3333333333,7.94
Uzbekistan,UZ,Asia,2003,1416,1915240.25,6.838333333333334
Uzbekistan,UZ,Asia,2004,1251,1941736.75,5.669999999999999
Uzbekistan,UZ,Asia,2005,1221,1966695.5833333333,5.650833333333334
Uzbekistan,UZ,Asia,2009,1399,2107341.8333333335,5.071666666666666
Uzbekistan,UZ,Asia,2010,1464,2137648.5833333335,5.269166666666667
Uzbekistan,UZ,Asia,2011,1640,2164837.4166666665,5.595
Uzbekistan,UZ,Asia,2012,1835,2198485.8333333335,6.460833333333333
Uzbekistan,UZ,Asia,2013,1950,2236577.0,6.571666666666666
Uzbekistan,UZ,Asia,2014,2095,2276125.5833333335,7.093333333333334
